chr	start	end	B06_VOA1056_H3K27Ac_hg37	B07_OAW	
chr8	123840213	123840623	1.000000	0.000000
chr8	123840778	123841216	1.000000	0.000000
chr8	123871141	123871345	1.000000	0.000000
chr8	123922022	123922471	1.000000	0.000000
chr8	123922616	123923171	1.000000	0.000000
chr8	123923309	123923955	1.000000	0.000000
chr8	123971466	123972782	1.000000	0.000000
chr8	124000109	124000373	1.000000	0.000000
chr8	124000524	124001068	1.000000	0.000000
chr8	124001280	124001773	1.000000	0.000000
chr8	124012728	124013779	1.000000	0.000000
chr8	124036530	124036832	1.000000	0.000000
chr8	124037143	124037825	1.000000	0.000000
chr8	124045271	124045563	1.000000	0.000000
chr8	124049729	124050246	1.000000	0.000000
chr8	124053361	124055860	0.599440	1.000000
chr8	124053913	124055411	1.000000	1.000000
chr8	124068360	124073063	0.119498	1.000000
chr8	124069922	124070484	1.000000	1.000000
chr8	124084407	124086510	0.231098	1.000000
chr8	124084929	124085415	1.000000	1.000000
chr8	124161582	124161954	1.000000	0.000000
chr8	124169179	124169587	1.000000	0.051471
chr8	124169566	124171124	0.013479	1.000000
chr8	124179505	124180280	1.000000	0.000000
chr8	124190858	124191129	1.000000	0.000000
chr8	124193781	124195674	0.631273	1.000000
chr8	124194287	124195482	1.000000	1.000000
chr8	124217656	124217899	1.000000	0.000000
chr8	124252093	124254291	0.393995	1.000000
chr8	124252899	124253765	1.000000	1.000000
chr8	124285588	124288138	0.599608	1.000000
chr8	124286058	124286901	1.000000	1.000000
chr8	124287106	124287792	1.000000	1.000000
chr8	124405383	124409684	0.325041	1.000000
chr8	124407762	124409160	1.000000	1.000000
chr8	124424779	124425207	1.000000	0.000000
chr8	124427957	124430263	0.276236	1.000000
chr8	124428902	124429539	1.000000	1.000000
chr8	124552777	124553437	1.000000	0.766667
chr8	124552931	124554269	0.701046	1.000000
chr8	124553671	124554103	1.000000	1.000000
chr8	124624517	124625421	0.405973	1.000000
chr8	124624892	124625259	1.000000	1.000000
chr8	124641677	124642046	1.000000	0.000000
chr8	124642321	124642685	1.000000	0.000000
chr8	124642822	124643225	1.000000	0.000000
chr8	124643368	124643581	1.000000	0.000000
chr8	124645441	124645872	1.000000	0.000000
chr8	124674895	124675163	1.000000	0.000000
chr8	124682473	124684558	0.352998	1.000000
chr8	124683493	124684229	1.000000	1.000000
chr8	124690943	124694582	0.368783	1.000000
chr8	124692632	124693791	1.000000	1.000000
chr8	124693974	124694157	1.000000	1.000000
chr8	124720299	124721066	1.000000	0.000000
chr8	124779916	124782980	0.232702	1.000000
chr8	124780655	124781368	1.000000	1.000000
chr8	124800868	124805863	0.000000	1.000000
chr8	124851683	124852250	1.000000	0.000000
chr8	124889569	124891371	0.000000	1.000000
chr8	124933694	124935327	0.000000	1.000000
chr8	125116066	125116486	1.000000	0.000000
chr8	125116658	125118019	1.000000	0.000000
chr8	125192082	125196357	0.000000	1.000000
chr8	125208889	125213537	0.250861	1.000000
chr8	125212148	125213314	1.000000	1.000000
chr8	125383333	125385857	0.687005	1.000000
chr8	125383827	125385561	1.000000	1.000000
chr8	125462087	125463847	0.522159	1.000000
chr8	125462535	125463454	1.000000	1.000000
chr8	125484793	125489311	0.530102	1.000000
chr8	125485828	125488223	1.000000	1.000000
chr8	125539149	125539510	1.000000	0.000000
chr8	125549391	125552480	0.496925	1.000000
chr8	125550433	125551968	1.000000	1.000000
chr8	125638541	125641065	0.000000	1.000000
chr8	125641333	125644366	0.162545	1.000000
chr8	125642333	125642826	1.000000	1.000000
chr8	125663744	125669166	0.000000	1.000000
chr8	125677464	125683491	0.000000	1.000000
chr8	125699764	125705280	0.000000	1.000000
chr8	125738934	125741317	0.485103	1.000000
chr8	125739409	125740565	1.000000	1.000000
chr8	125755736	125756011	1.000000	0.000000
chr8	125763337	125765034	1.000000	0.000000
chr8	125784270	125785366	1.000000	0.000000
chr8	125842108	125842445	1.000000	0.000000
chr8	125843285	125843527	1.000000	0.000000
chr8	125859933	125860140	1.000000	0.000000
chr8	125984685	125986214	0.338784	1.000000
chr8	125985453	125985971	1.000000	1.000000
chr8	126008498	126015185	0.080156	1.000000
chr8	126010793	126011329	1.000000	1.000000
chr8	126029041	126029989	0.000000	1.000000
chr8	126039705	126047229	0.080409	1.000000
chr8	126043771	126044025	1.000000	1.000000
chr8	126044395	126044746	1.000000	1.000000
chr8	126057598	126060220	0.000000	1.000000
chr8	126102814	126105313	0.461385	1.000000
chr8	126103574	126104727	1.000000	1.000000
chr8	126128979	126129702	0.000000	1.000000
chr8	126129806	126133438	0.000000	1.000000
chr8	126164127	126164616	1.000000	0.000000
chr8	126187309	126187685	1.000000	0.000000
chr8	126226328	126226657	1.000000	0.000000
chr8	126228198	126234194	0.164109	1.000000
chr8	126231302	126231567	1.000000	1.000000
chr8	126231857	126232576	1.000000	1.000000
chr8	126244376	126244927	1.000000	0.000000
chr8	126284237	126284573	1.000000	0.000000
chr8	126285001	126295187	0.057726	1.000000
chr8	126289843	126290431	1.000000	1.000000
chr8	126302182	126305304	0.000000	1.000000
chr8	126321630	126323659	1.000000	0.000000
chr8	126341095	126341436	1.000000	0.000000
chr8	126374201	126374498	1.000000	0.000000
chr8	126374667	126375063	1.000000	0.000000
chr8	126375331	126376596	1.000000	0.000000
chr8	126382086	126386721	0.000000	1.000000
chr8	126389761	126392904	0.076996	1.000000
chr8	126391085	126391327	1.000000	1.000000
chr8	126396322	126396574	1.000000	0.000000
chr8	126398484	126399888	0.000000	1.000000
chr8	126400034	126400434	1.000000	0.000000
chr8	126422504	126426143	0.544655	1.000000
chr8	126422657	126423793	1.000000	1.000000
chr8	126424465	126424696	1.000000	1.000000
chr8	126424862	126425477	1.000000	1.000000
chr8	126429632	126430157	1.000000	0.000000
chr8	126438184	126453321	0.279117	1.000000
chr8	126441213	126445438	1.000000	1.000000
chr8	126453458	126461680	0.000000	1.000000
chr8	126462069	126470716	0.000000	1.000000
chr8	126472780	126484177	0.078178	1.000000
chr8	126478338	126478684	1.000000	1.000000
chr8	126478974	126479519	1.000000	1.000000
chr8	126508325	126520649	0.046900	1.000000
chr8	126514177	126514755	1.000000	1.000000
chr8	126524725	126526136	0.676116	1.000000
chr8	126525080	126526034	1.000000	1.000000
chr8	126536225	126542546	0.102357	1.000000
chr8	126540589	126541236	1.000000	1.000000
chr8	126556628	126559401	1.000000	0.000000
chr8	126565904	126576858	0.198375	1.000000
chr8	126568201	126569561	1.000000	1.000000
chr8	126569813	126570626	1.000000	1.000000
chr8	126581496	126595156	0.216105	1.000000
chr8	126587615	126589283	1.000000	1.000000
chr8	126591404	126592688	1.000000	1.000000
chr8	126601159	126604798	0.000000	1.000000
chr8	126620464	126620703	1.000000	0.000000
chr8	126643647	126659438	0.041606	1.000000
chr8	126649463	126649726	1.000000	1.000000
chr8	126650268	126650662	1.000000	1.000000
chr8	126675364	126675704	0.000000	1.000000
chr8	126675841	126680249	0.386797	1.000000
chr8	126676087	126677792	1.000000	1.000000
chr8	126692091	126692373	1.000000	0.000000
chr8	126707221	126714840	0.000000	1.000000
chr8	126842565	126846709	0.076979	1.000000
chr8	126844963	126845282	1.000000	1.000000
chr8	126996710	127001578	0.000000	1.000000
chr8	127020536	127024091	0.000000	1.000000
chr8	127133027	127133993	1.000000	0.000000
chr8	127263332	127269398	0.000000	1.000000
chr8	127385987	127387789	0.000000	1.000000
chr8	127444263	127453089	0.211987	1.000000
chr8	127445619	127446073	1.000000	1.000000
chr8	127446261	127446977	1.000000	1.000000
chr8	127447194	127447895	1.000000	1.000000
chr8	127466708	127467337	1.000000	0.000000
chr8	127475373	127479308	0.000000	1.000000
chr8	127486187	127491164	0.000000	1.000000
chr8	127504939	127510168	0.000000	1.000000
chr8	127516161	127522724	0.133933	1.000000
chr8	127518474	127519353	1.000000	1.000000
chr8	127541089	127547660	0.068026	1.000000
chr8	127546757	127547204	1.000000	1.000000
chr8	127548150	127548632	1.000000	0.000000
chr8	127548971	127549401	1.000000	0.000000
chr8	127558448	127561629	0.000000	1.000000
chr8	127562792	127573209	0.205145	1.000000
chr8	127568320	127568922	1.000000	1.000000
chr8	127569206	127570741	1.000000	1.000000
chr8	127575685	127587129	0.000000	1.000000
chr8	127588150	127594486	0.000000	1.000000
chr8	127594945	127595483	1.000000	0.000000
chr8	127599892	127602216	0.000000	1.000000
chr8	127626517	127626899	1.000000	0.000000
chr8	127640465	127640914	1.000000	0.000000
chr8	127836492	127837936	0.327562	1.000000
chr8	127836940	127837413	1.000000	1.000000
chr8	127839549	127840256	1.000000	0.000000
chr8	127840422	127840985	1.000000	0.000000
chr8	127888973	127889680	0.000000	1.000000
chr8	128047166	128048888	0.686411	1.000000
chr8	128047344	128047884	1.000000	1.000000
chr8	128048195	128048837	1.000000	1.000000
chr8	128216869	128239679	0.384217	1.000000
chr8	128217697	128218455	1.000000	1.000000
chr8	128218726	128219866	1.000000	1.000000
chr8	128226659	128227420	1.000000	1.000000
chr8	128227785	128228596	1.000000	1.000000
chr8	128233695	128238989	1.000000	1.000000
chr8	128263903	128265226	0.000000	1.000000
chr8	128265632	128265996	1.000000	0.000000
chr8	128266144	128266404	1.000000	0.000000
chr8	128305031	128311461	1.000000	0.998289
chr8	128305042	128311962	0.927601	1.000000
chr8	128319432	128319943	1.000000	0.000000
chr8	128320270	128321209	1.000000	0.000000
chr8	128351726	128352356	1.000000	0.000000
chr8	128352629	128353369	1.000000	0.000000
chr8	128353627	128356314	0.000000	1.000000
chr8	128401763	128406065	1.000000	0.000000
chr8	128485807	128488354	0.000000	1.000000
chr8	128488463	128493978	0.280689	1.000000
chr8	128489945	128490362	1.000000	1.000000
chr8	128490573	128491704	1.000000	1.000000
chr8	128637255	128637532	1.000000	0.000000
chr8	128673345	128677149	0.000000	1.000000
chr8	128680956	128681700	1.000000	0.000000
chr8	128745263	128753454	0.804053	1.000000
chr8	128746565	128753151	1.000000	1.000000
chr8	128753806	128754056	1.000000	0.000000
chr8	128755531	128755821	1.000000	0.000000
chr8	128770801	128773931	0.000000	1.000000
chr8	128805705	128842552	0.255869	1.000000
chr8	128806266	128809668	1.000000	1.000000
chr8	128815167	128815568	1.000000	1.000000
chr8	128820014	128824979	1.000000	1.000000
chr8	128832861	128833521	1.000000	1.000000
chr8	128842648	128846737	0.470286	1.000000
chr8	128843429	128843927	1.000000	1.000000
chr8	128844169	128845027	1.000000	1.000000
chr8	128845237	128845478	1.000000	1.000000
chr8	128845739	128846065	1.000000	1.000000
chr8	128847563	128851058	0.000000	1.000000
chr8	128851293	128859432	0.000000	1.000000
chr8	128860376	128861984	0.000000	1.000000
chr8	128862245	128880982	0.376154	1.000000
chr8	128863525	128868626	1.000000	1.000000
chr8	128871485	128871992	1.000000	1.000000
chr8	128872307	128873144	1.000000	1.000000
chr8	128876436	128877039	1.000000	1.000000
chr8	128881081	128910002	0.107292	1.000000
chr8	128887973	128888474	1.000000	1.000000
chr8	128888719	128890119	1.000000	1.000000
chr8	128894622	128894925	1.000000	1.000000
chr8	128902351	128902913	1.000000	1.000000
chr8	128903064	128903401	1.000000	1.000000
chr8	128910523	128914316	0.384656	1.000000
chr8	128910696	128912155	1.000000	1.000000
chr8	128918988	128920232	1.000000	0.000000
chr8	128920402	128921639	1.000000	0.000000
chr8	128921848	128922434	1.000000	0.000000
chr8	128922965	128924286	1.000000	0.000000
chr8	128924631	128932914	0.378365	1.000000
chr8	128929351	128932485	1.000000	1.000000
chr8	128933118	128939591	0.253051	1.000000
chr8	128937953	128939915	1.000000	0.834862
chr8	128940970	128941180	1.000000	0.000000
chr8	128942054	128943273	0.571780	1.000000
chr8	128942418	128942673	1.000000	1.000000
chr8	128942831	128943968	1.000000	0.388742
chr8	128944196	128944876	1.000000	0.000000
chr8	128951125	128953392	0.000000	1.000000
chr8	128956523	128957972	1.000000	0.000000
chr8	128961257	128962960	1.000000	0.000000
chr8	128979572	128983825	1.000000	0.000000
chr8	128988001	128988278	1.000000	0.000000
chr8	128992300	128992758	1.000000	0.000000
chr8	128993253	128993570	1.000000	0.000000
chr8	129004690	129005321	1.000000	0.000000
chr8	129008581	129008764	1.000000	0.000000
chr8	129008964	129009251	1.000000	0.000000
chr8	129027766	129028291	1.000000	0.000000
chr8	129028692	129028933	1.000000	0.000000
chr8	129046159	129046610	1.000000	0.000000
chr8	129047822	129048247	1.000000	0.000000
chr8	129061330	129061596	1.000000	0.000000
chr8	129061789	129062009	1.000000	0.000000
chr8	129071867	129072089	1.000000	0.000000
chr8	129076406	129076631	1.000000	1.000000
chr8	129076406	129079321	0.155403	1.000000
chr8	129077632	129077860	1.000000	1.000000
chr8	129089303	129089669	1.000000	0.000000
chr8	129098875	129100758	0.000000	1.000000
chr8	129120524	129122285	1.000000	0.000000
chr8	129139038	129140152	1.000000	0.000000
chr8	129140329	129141132	1.000000	0.000000
chr8	129179821	129181847	1.000000	0.000000
chr8	129187671	129189016	1.000000	0.000000
chr8	129189311	129190868	1.000000	0.000000
chr8	129191386	129191585	1.000000	0.000000
chr8	129194349	129195522	1.000000	0.000000
chr8	129195732	129197904	1.000000	0.000000
chr8	129269658	129270068	1.000000	0.000000
chr8	129326287	129326684	1.000000	0.000000
chr8	129334880	129338601	0.000000	1.000000
chr8	129355845	129356495	0.000000	1.000000
chr8	129566797	129568344	0.273432	1.000000
chr8	129567250	129567673	1.000000	1.000000
chr8	129678637	129678977	1.000000	0.000000
chr8	129788952	129789380	1.000000	0.000000
chr8	129799636	129800134	1.000000	0.000000
chr8	129895224	129895563	1.000000	0.000000
chr8	129983980	129985680	1.000000	0.000000
chr8	130279281	130283648	0.000000	1.000000
chr8	130472307	130472863	1.000000	0.000000
chr8	130693275	130703923	0.144910	1.000000
chr8	130697405	130698948	1.000000	1.000000
chr8	130718320	130726193	0.154833	1.000000
chr8	130720031	130721250	1.000000	1.000000
chr8	130736915	130739104	0.000000	1.000000
chr8	130798942	130799312	1.000000	0.000000
chr8	130799456	130799699	1.000000	0.000000
chr8	130837667	130839821	0.000000	1.000000
chr8	130882158	130889033	0.000000	1.000000
chr8	130892240	130905276	0.080316	1.000000
chr8	130895546	130896048	1.000000	1.000000
chr8	130896344	130896889	1.000000	1.000000
chr8	130906362	130915061	0.000000	1.000000
chr8	130921879	130927489	0.000000	1.000000
chr8	130949830	130954651	0.297034	1.000000
chr8	130951211	130952643	1.000000	1.000000
chr8	130984207	130984685	1.000000	0.000000
chr8	130995549	131000730	0.227369	1.000000
chr8	130995835	130996644	1.000000	1.000000
chr8	130996851	130997220	1.000000	1.000000
chr8	131002931	131015380	0.188288	1.000000
chr8	131007063	131007447	1.000000	1.000000
chr8	131008101	131008284	1.000000	1.000000
chr8	131008439	131009022	1.000000	1.000000
chr8	131011553	131012284	1.000000	1.000000
chr8	131012419	131012882	1.000000	1.000000
chr8	131023145	131025568	0.000000	1.000000
chr8	131025873	131031901	0.321831	1.000000
chr8	131027241	131027558	1.000000	1.000000
chr8	131027804	131029427	1.000000	1.000000
chr8	131033145	131052859	0.000000	1.000000
chr8	131052938	131061271	0.106324	1.000000
chr8	131054340	131055226	1.000000	1.000000
chr8	131073989	131075165	1.000000	0.000000
chr8	131107588	131109277	1.000000	0.000000
chr8	131109416	131109898	1.000000	0.000000
chr8	131125160	131125525	1.000000	0.000000
chr8	131146896	131147592	1.000000	0.000000
chr8	131204382	131205079	1.000000	0.000000
chr8	131205620	131207117	1.000000	0.000000
chr8	131207305	131208830	1.000000	0.000000
chr8	131217689	131220537	0.545646	1.000000
chr8	131218163	131218744	1.000000	1.000000
chr8	131218907	131219880	1.000000	1.000000
chr8	131244064	131246371	1.000000	0.000000
chr8	131246697	131247297	1.000000	0.000000
chr8	131249172	131250699	1.000000	0.000000
chr8	131259744	131260380	1.000000	0.000000
chr8	131260606	131260889	1.000000	0.000000
chr8	131264801	131265040	1.000000	0.000000
chr8	131270367	131273260	1.000000	0.000000
chr8	131273656	131278959	1.000000	0.247784
chr8	131277414	131278728	1.000000	1.000000
chr8	131279099	131279788	1.000000	0.000000
chr8	131290476	131292729	1.000000	0.000000
chr8	131309074	131309305	1.000000	0.000000
chr8	131310101	131310350	1.000000	0.000000
chr8	131314450	131314904	1.000000	0.000000
chr8	131315144	131315682	1.000000	0.000000
chr8	131321190	131321471	1.000000	0.000000
chr8	131321942	131322564	1.000000	0.000000
chr8	131369269	131370838	1.000000	0.882091
chr8	131369454	131371788	0.592973	1.000000
chr8	131431817	131432240	1.000000	0.000000
chr8	131454816	131456821	0.977556	1.000000
chr8	131454861	131458216	1.000000	0.584203
chr8	131515265	131516507	0.000000	1.000000
chr8	131616893	131617091	1.000000	0.000000
chr8	131662059	131662769	1.000000	0.000000
chr8	131685302	131685615	1.000000	0.000000
chr8	131755620	131755941	1.000000	0.000000
chr8	131756262	131756802	1.000000	0.000000
chr8	131968126	131968408	1.000000	0.000000
chr8	132034820	132035167	1.000000	0.000000
chr8	132825951	132830403	1.000000	0.000000
chr8	132868518	132870022	1.000000	0.000000
chr8	132870166	132870462	1.000000	0.000000
chr8	132915796	132917429	0.666258	1.000000
chr8	132916202	132917290	1.000000	1.000000
chr8	132927627	132933019	0.000000	1.000000
chr8	133687199	133688374	0.520851	1.000000
chr8	133687500	133688112	1.000000	1.000000
chr8	133728223	133728493	1.000000	0.000000
chr8	133787024	133788713	0.419775	1.000000
chr8	133787518	133788227	1.000000	1.000000
chr8	133845036	133846134	1.000000	0.000000
chr8	133846514	133847012	1.000000	0.000000
chr8	133887893	133890230	0.000000	1.000000
chr8	134061701	134062030	1.000000	0.000000
chr8	134062249	134062831	1.000000	0.000000
chr8	134194295	134196165	0.444385	1.000000
chr8	134194441	134194674	1.000000	1.000000
chr8	134194988	134195586	1.000000	1.000000
chr8	134223798	134224821	1.000000	0.000000
chr8	134229061	134230159	1.000000	0.000000
chr8	134250684	134250893	1.000000	0.000000
chr8	134253057	134253740	1.000000	0.000000
chr8	134254362	134254779	1.000000	0.000000
chr8	134258248	134258656	1.000000	0.000000
chr8	134258822	134262851	1.000000	0.000000
chr8	134267355	134267555	1.000000	0.000000
chr8	134278211	134279034	1.000000	0.000000
chr8	134306913	134307298	1.000000	0.000000
chr8	134307571	134311012	1.000000	0.945946
chr8	134307757	134311238	0.935076	1.000000
chr8	134315305	134315520	1.000000	0.000000
chr8	134315713	134315969	1.000000	0.000000
chr8	134332348	134334391	0.000000	1.000000
chr8	134367772	134369776	1.000000	0.000000
chr8	134371163	134374467	0.000000	1.000000
chr8	134380649	134382640	0.000000	1.000000
chr8	134386202	134390027	0.100915	1.000000
